pivotID,pubID,topicID,prevalence
t3546,1510104188839239687,3,0.31378782
t3547,1510104188839239687,4,0.01853047
t3548,1510404398966583308,2,0.6926708
t3549,1510404398966583308,3,0.29982665
t3550,1510422494070681610,2,0.97132033
t3551,1510422494070681610,3,0.0127373515
t3552,1510422494070681610,4,0.012573943
t3553,1510440344214716420,2,0.91969854
t3554,1510440344214716420,3,0.035664417
t3555,1510440344214716420,4,0.03520594
t3556,1510472787206492161,3,0.99215037
t3557,1510779314853367810,2,0.010382875
t3558,1510779314853367810,3,0.96612376
t3559,1510779314853367810,4,0.018529566
t3560,1510780547559211012,3,0.98600745
t3561,1511152064902139905,2,0.9853998
t3562,1511163198417907716,3,0.98725414
t3563,1511340595087880199,1,0.13172138
t3564,1511340595087880199,2,0.63199115
t3565,1511340595087880199,3,0.22988597
t3566,1511460313551491074,3,0.77831197
t3567,1511460313551491074,4,0.21534896
t3568,1511478224596963333,2,0.9882771
t3569,1511535861019693057,2,0.57793826
t3570,1511535861019693057,3,0.41322225
t3571,1511555907754377223,3,0.97261024
t3572,1511555907754377223,4,0.014981802
t3573,1511574986896650242,2,0.98065
t3574,1511668046259277830,3,0.98260397
t3575,1511788267921977347,2,0.9825427
t3576,1511869169427308547,2,0.5082597
t3577,1511869169427308547,3,0.47967583
t3578,1512106873058734080,2,0.6371242
t3579,1512106873058734080,3,0.3547594
t3580,1512127519012663298,3,0.9911828
t3581,1512139854884352003,2,0.1924531
t3582,1512139854884352003,3,0.8014318
t3583,1512227073871556642,2,0.9825433
t3584,1512249236867497984,2,0.98409873
t3585,1512526752576274437,1,0.15281312
t3586,1512526752576274437,3,0.83966124
t3587,1512532478745059330,3,0.99326
t3588,1512609976161910795,2,0.48548996
t3589,1512609976161910795,3,0.5007751
t3590,1512609976161910795,4,0.010832965
t3591,1513640291093270529,3,0.6317427
t3592,1513640291093270529,4,0.36335656
t3593,1514610178112454668,3,0.9826034
t3594,1515476344968253440,3,0.9899428
t3595,1516251730769371137,3,0.9801947
t3596,1516251730769371137,4,0.0108332
t3597,1516531482365415435,3,0.9906035
t3598,1517243192730697730,3,0.98449004
t3599,1517331061893705729,3,0.9906031
t3600,1517471492291899393,2,0.14897165
t3601,1517471492291899393,3,0.72779197
t3602,1517471492291899393,4,0.1219443
t3603,1517529779540537347,2,0.91087705
t3604,1517529779540537347,4,0.08154397
t3605,1518365809030148096,2,0.019727508
t3606,1518365809030148096,3,0.93563503
t3607,1518365809030148096,4,0.03520626
t3608,1518696263692300290,3,0.56977934
t3609,1518696263692300290,4,0.4212485
t3610,1518972337181413377,2,0.6975814
t3611,1518972337181413377,3,0.2834233
t3612,1518972337181413377,4,0.014981855
t3613,1519080970435112968,3,0.9872541
t3614,1519287544999038977,2,0.8149832
t3615,1519287544999038977,3,0.17295235
t3616,1519359049439105024,2,0.49317122
t3617,1519359049439105024,3,0.50106895
t3618,1519402612436701189,3,0.9770116
t3619,1519402612436701189,4,0.012574273
t3620,1519918742322524161,2,0.9713211
t3621,1519918742322524161,3,0.012736821
t3622,1519918742322524161,4,0.012573715
t3623,1520019859983286272,3,0.9770122
t3624,1520019859983286272,4,0.012573821
t3625,1520121530734325760,1,0.09983571
t3626,1520121530734325760,3,0.8882213
t3627,1521194018465591301,2,0.42828834
t3628,1521194018465591301,3,0.5647368
t3629,1521356313141383168,1,0.017146783
t3630,1521356313141383168,2,0.035866436
t3631,1521356313141383168,3,0.88297856
t3632,1521356313141383168,4,0.064008236
t3633,1521542123174174720,2,0.9782969
t3634,1521611171769556992,2,0.31817558
t3635,1521611171769556992,3,0.6737082
t3636,1521654922319745025,2,0.9577372
t3637,1521654922319745025,3,0.018769506
t3638,1521654922319745025,4,0.018529527
t3639,1521662323013959680,3,0.9826034
t3640,1521680287993847808,2,0.5754482
t3641,1521680287993847808,3,0.4124871
t3642,1521684810573434880,3,0.98829687
t3643,1521870256523907072,2,0.7127729
t3644,1521870256523907072,3,0.28111216
t3645,1521944674285588489,2,0.97132087
t3646,1521944674285588489,3,0.012736872
t3647,1521944674285588489,4,0.012573893
t3648,1522005148817580033,2,0.94462013
t3649,1522005148817580033,3,0.024595233
t3650,1522005148817580033,4,0.02428031
t3651,1522285660203192321,3,0.98918223
t3652,1522575324332105730,2,0.8482804
t3653,1522575324332105730,3,0.14288029
t3654,1522616276371316742,3,0.9882968
t3655,1522735841721864192,3,0.9826037
t3656,1522735990812684295,1,0.017146872
t3657,1522735990812684295,2,0.035866626
t3658,1522735990812684295,3,0.88297796
t3659,1522735990812684295,4,0.06400857
t3660,1523000546587643905,2,0.9825435
t3661,1523850468245520385,2,0.010383177
t3662,1523850468245520385,3,0.96612275
t3663,1523850468245520385,4,0.018530102
t3664,1523861050529091587,2,0.98745304
t3665,1523878591511121920,2,0.94462025
t3666,1523878591511121920,3,0.024595102
t3667,1523878591511121920,4,0.024280347
t3668,1524413660101230593,3,0.98019505
t3669,1524413660101230593,4,0.010832981
t3670,1524439414423891968,2,0.013605299
t3671,1524439414423891968,3,0.95561
t3672,1524439414423891968,4,0.024280393
t3673,1524571033939894272,2,0.019727927
t3674,1524571033939894272,3,0.93563366
t3675,1524571033939894272,4,0.035207003
t3676,1525166218948317187,3,0.98725414
t3677,1525175907589160960,3,0.9899426
t3678,1525188110979670017,1,0.07138267
t3679,1525188110979670017,2,0.76583034
t3680,1525188110979670017,3,0.15796408
t3681,1525233965409439744,3,0.9770118
t3682,1525233965409439744,4,0.012574174
t3683,1525476942945869824,3,0.98918223
t3684,1526173159480770561,2,0.21630895
t3685,1526173159480770561,3,0.773987
t3686,1526221118775885824,3,0.9899428
t3687,1526296294729318402,2,0.98409903
t3688,1526579565753253889,3,0.98449
t3689,1526949689047801856,2,0.9577368
t3690,1526949689047801856,3,0.018769786
t3691,1526949689047801856,4,0.018529624
t3692,1526983578386579458,3,0.99060327
t3693,1527324211324145664,2,0.9840989
t3694,1527423779445559297,2,0.32423878
t3695,1527423779445559297,3,0.5777703
t3696,1527423779445559297,4,0.09612334
t3697,1528005884613369856,2,0.9197003
t3698,1528005884613369856,3,0.03566252
t3699,1528005884613369856,4,0.03520599
t3700,1528138378486620161,2,0.85415727
t3701,1528138378486620161,3,0.14039886
t3702,1528249281169264640,2,0.26744157
t3703,1528249281169264640,3,0.7135633
t3704,1528249281169264640,4,0.014981733
t3705,1528387667708235776,2,0.48942918
t3706,1528387667708235776,3,0.49157536
t3707,1528387667708235776,4,0.014982003
t3708,1528457111574913029,2,0.6097368
t3709,1528457111574913029,3,0.3743207
t3710,1528457111574913029,4,0.01257409
t3711,1528833776893186053,3,0.9872543
t3712,1528892099394945025,2,0.55776644
t3713,1528892099394945025,3,0.43473122
t3714,1529060199830634503,3,0.98449004
t3715,1529140200626077698,2,0.9865039
t3716,1529468412715380736,2,0.8732104
t3717,1529468412715380736,3,0.11795021
t3718,1529526637083217924,2,0.9171545
t3719,1529526637083217924,4,0.07579948
t3720,1529615480759140352,3,0.9911826
t3721,1529653698594578432,3,0.6988778
t3722,1529653698594578432,4,0.2947831
t3723,1529866350524518401,3,0.99118257
t3724,1529950619863244818,3,0.98994285
t3725,1530295636997853190,3,0.9882969
t3726,1531336997377286144,3,0.9826034
t3727,1531341738534744069,3,0.9860076
t3728,1531682134032777216,2,0.9874529
t3729,1531743329301499905,2,0.2035745
t3730,1531743329301499905,3,0.78758615
t3731,1532161433298927617,3,0.9899427
t3732,1532454142672879625,3,0.98829705
t3733,1532464746036879370,3,0.9899428
t3734,1533603510218022913,1,0.017146995
t3735,1533603510218022913,2,0.03586688
t3736,1533603510218022913,3,0.8829771
t3737,1533603510218022913,4,0.064009026
t3738,1533881580862709761,2,0.23175144
t3739,1533881580862709761,3,0.51690984
t3740,1533881580862709761,4,0.24843672
t3741,1533975822738022401,3,0.9899428
t3742,1534011298488401921,3,0.9906034
t3743,1534023017881382914,2,0.2789174
t3744,1534023017881382914,3,0.71137834
t3745,1534317279734792197,3,0.9899425
t3746,1534377484292177920,2,0.20106634
t3747,1534377484292177920,3,0.79081744
t3748,1534557956276101123,2,0.98064965
t3749,1534585859323879427,2,0.8927124
t3750,1534585859323879427,3,0.100312866
t3751,1534603638420783106,2,0.5957053
t3752,1534603638420783106,3,0.39353833
t3753,1534923361738006528,2,0.70840144
t3754,1534923361738006528,3,0.28084195
t3755,1535260615144615936,1,0.2451068
t3756,1535260615144615936,2,0.5205607
t3757,1535260615144615936,3,0.22950964
t3758,1535633080509145089,3,0.9826034
t3759,1536806352047198209,2,0.41778243
t3760,1536806352047198209,3,0.5767738
t3761,1537513386572976135,2,0.9907164
t3762,1537811397232451590,3,0.9916946
t3763,1537864659046629376,1,0.20589988
t3764,1537864659046629376,3,0.78215754
t3765,1537909307018051586,3,0.9891822
t3766,1538671085314514946,3,0.988297
t3767,1538684844925931521,3,0.9906035
t3768,1538716809230274560,2,0.9806503
t3769,1539702958383943680,2,0.26436767
t3770,1539702958383943680,3,0.73047173
t3771,1541258709959151616,2,0.8550458
t3772,1541258709959151616,3,0.13524961
t3773,1541499221005705219,2,0.40240628
t3774,1541499221005705219,3,0.5926883
t3775,1541534083548864515,3,0.98725426
t3776,1542266956241305602,3,0.87596184
t3777,1542266956241305602,4,0.11873652
t3778,1543225233858912256,2,0.47126338
t3779,1543225233858912256,3,0.5190325
t3780,1543436814362546178,3,0.97261024
t3781,1543436814362546178,4,0.01498179
t3782,1544341391479697410,1,0.09428655
t3783,1544341391479697410,2,0.197222
t3784,1544341391479697410,3,0.35652363
t3785,1544341391479697410,4,0.3519678
t3786,1544389391933743108,3,0.98725396
t3787,1544454461115883521,3,0.99169475
t3788,1545104079042408448,2,0.9782973
t3789,1545127846292619266,3,0.9891816
t3790,1545157324096118790,1,0.01714725
t3791,1545157324096118790,2,0.035867415
t3792,1545157324096118790,3,0.88297534
t3793,1545157324096118790,4,0.06400998
t3794,1546270895487991808,3,0.9860074
t3795,1546973711097466880,3,0.9906034
t3796,1546999228223950848,2,0.9658294
t3797,1546999228223950848,3,0.015175696
t3798,1546999228223950848,4,0.014981545
t3799,1547047382021558273,3,0.9891817
t3800,1547279488383320065,2,0.93159467
t3801,1547279488383320065,4,0.06258663
t3802,1547319338176319491,1,0.20875885
t3803,1547319338176319491,2,0.60926163
t3804,1547319338176319491,3,0.17768595
t3805,1547625122952949761,3,0.98449033
t3806,1547656901403365379,2,0.95773673
t3807,1547656901403365379,3,0.018769711
t3808,1547656901403365379,4,0.018529743
t3809,1547956853006471175,3,0.982604
t3810,1547958175462068227,3,0.9911827
t3811,1548521597904076803,2,0.010383139
t3812,1548521597904076803,3,0.96612287
t3813,1548521597904076803,4,0.01853004
t3814,1548711139697115138,2,0.28294557
t3815,1548711139697115138,3,0.70821506
t3816,1549414085531402242,2,0.98539954
t3817,1550543072664006657,2,0.5272755
t3818,1550543072664006657,3,0.46302018
t3819,1550969185517244417,2,0.60553217
t3820,1550969185517244417,3,0.3883529
t3821,1551578601383936002,2,0.98065037
t3822,1551699320755437574,2,0.9782969
t3823,1551996163301281794,3,0.7091356
t3824,1551996163301281794,4,0.28045043
t3825,1552065623785721856,3,0.9899428
t3826,1552375597367705601,2,0.98827684
t3827,1552459580273295360,3,0.9844897
t3828,1552722778289233920,3,0.99215055
t3829,1552746678557474823,3,0.98918223
t3830,1552819578371092480,3,0.98600745
t3831,1553419374874304513,3,0.98994285
t3832,1553493888874201088,3,0.99060327
t3833,1553806414480556033,3,0.9826036
t3834,1554534358928834560,2,0.35169423
t3835,1554534358928834560,3,0.42542914
t3836,1554534358928834560,4,0.2203276
t3837,1554678446311108608,3,0.9882971
t3838,1556109342960672769,2,0.98065037
t3839,1556131985340305408,3,0.98448956
t3840,1556444586796630017,3,0.9726101
t3841,1556444586796630017,4,0.014981647
t3842,1556729819643236359,3,0.99169475
t3843,1557384209416814595,2,0.38963315
t3844,1557384209416814595,3,0.59961015
t3845,1557589874202615808,2,0.2699104
t3846,1557589874202615808,3,0.72038543
t3847,1557838082904309760,3,0.97261
t3848,1557838082904309760,4,0.0149819255
t3849,1557983021176856577,2,0.34415868
t3850,1557983021176856577,3,0.6500815
t3851,1558622608857481217,3,0.9860074
t3852,1558649455523631105,3,0.9911826
t3853,1559342586761986051,3,0.89811337
t3854,1559342586761986051,4,0.096112475
t3855,1559350653113221120,2,0.41225308
t3856,1559350653113221120,3,0.5825863
t3857,1559369768498565122,2,0.9713212
t3858,1559369768498565122,3,0.012736663
t3859,1559369768498565122,4,0.012573777
t3860,1559705066004791300,3,0.98725426
t3861,1560082731249418241,2,0.97132134
t3862,1560082731249418241,3,0.0127365915
t3863,1560082731249418241,4,0.012573723
t3864,1560111948313894913,2,0.5309988
t3865,1560111948313894913,3,0.46088514
t3866,1560267991232655365,2,0.98254323
t3867,1560336344655839233,2,0.98254323
t3868,1560786527122325504,2,0.9889998
t3869,1560804928825823232,2,0.95773655
t3870,1560804928825823232,3,0.018770032
t3871,1560804928825823232,4,0.018529633
t3872,1561452858226139136,1,0.12173929
t3873,1561452858226139136,2,0.7134552
t3874,1561452858226139136,3,0.16026267
t3875,1561538631831019520,2,0.43911391
t3876,1561538631831019520,3,0.55277
t3877,1562048924143304704,3,0.9906035
t3878,1562932322781073408,3,0.99215055
t3879,1563989359879127050,2,0.89038086
t3880,1563989359879127050,3,0.101502545
t3881,1564304733493501952,2,0.58036155
t3882,1564304733493501952,3,0.41266364
t3883,1564686460963495938,2,0.9577368
t3884,1564686460963495938,3,0.0187697
t3885,1564686460963495938,4,0.018529717
t3886,1564782505861021696,2,0.7742398
t3887,1564782505861021696,3,0.015175958
t3888,1564782505861021696,4,0.20657091
t3889,1565052657965858819,2,0.8909387
t3890,1565052657965858819,3,0.10094496
t3891,1565312058845003777,3,0.9844903
t3892,1565312663781007362,3,0.98019487
t3893,1565312663781007362,4,0.010833094
t3894,1565671977226059777,3,0.97261
t3895,1565671977226059777,4,0.014981714
t3896,1565721271727521793,2,0.58375496
t3897,1565721271727521793,3,0.40874273
t3898,1566290659019030528,2,0.42337915
t3899,1566290659019030528,3,0.5645563
t3900,1566496074423869440,1,0.017146755
t3901,1566496074423869440,2,0.85400844
t3902,1566496074423869440,3,0.06483664
t3903,1566496074423869440,4,0.06400813
t3904,1567246594176856066,2,0.9865041
t3905,1567624487612334081,2,0.98827714
t3906,1567632073745203201,2,0.9197018
t3907,1567632073745203201,3,0.035661694
t3908,1567632073745203201,4,0.03520553
t3909,1567642804184092672,2,0.013605682
t3910,1567642804184092672,3,0.9556087
t3911,1567642804184092672,4,0.024281075
t3912,1568063461728391169,3,0.9906034
t3913,1568370389377777666,3,0.9906034
t3914,1568885350747066368,2,0.34994867
t3915,1568885350747066368,3,0.6439365
t3916,1569714591311036418,2,0.49070594
t3917,1569714591311036418,3,0.5046198
t3918,1569741539148009476,2,0.98065007
t3919,1569860191889276929,1,0.0995616
t3920,1569860191889276929,2,0.7197035
t3921,1569860191889276929,3,0.17308082
t3922,1570034750341128194,2,0.86755174
t3923,1570034750341128194,3,0.1254734
t3924,1570044013469913091,3,0.99356335
t3925,1570049228386205701,3,0.9801949
t3926,1570049228386205701,4,0.010832946
t3927,1570131033114447872,2,0.9197018
t3928,1570131033114447872,3,0.035661858
t3929,1570131033114447872,4,0.035205398
t3930,1570435814987026432,3,0.9882971
t3931,1570628805781516288,3,0.9860076
t3932,1570630112701476866,3,0.9844903
t3933,1570899909384994817,3,0.98725426
t3934,1570945720693444611,2,0.9196995
t3935,1570945720693444611,3,0.035662916
t3936,1570945720693444611,4,0.03520641
t3937,1570971014758305792,3,0.97701204
t3938,1570971014758305792,4,0.012573895
t3939,1571632392452059141,3,0.97701204
t3940,1571632392452059141,4,0.012574056
t3941,1571989397309997058,2,0.45622164
t3942,1571989397309997058,3,0.5317139
t3943,1572570339246485507,2,0.5216668
t3944,1572570339246485507,3,0.3233515
t3945,1572570339246485507,4,0.15415068
t3946,1572626428285558784,2,0.9882771
t3947,1572647046670323712,3,0.9860072
t3948,1572679275781693441,2,0.68873423
t3949,1572679275781693441,3,0.30156136
t3950,1572691306518048768,2,0.9806502
t3951,1573130678824501248,1,0.4664773
t3952,1573130678824501248,2,0.010383225
t3953,1573130678824501248,3,0.5046093
t3954,1573130678824501248,4,0.018530192
t3955,1573366740217741313,2,0.013605438
t3956,1573366740217741313,3,0.9556095
t3957,1573366740217741313,4,0.024280641
t3958,1573384016144863232,2,0.9806501
t3959,1573435616628559880,2,0.9577357
t3960,1573435616628559880,3,0.018770322
t3961,1573435616628559880,4,0.01853005
t3962,1573438288630894614,2,0.11439484
t3963,1573438288630894614,3,0.87590104
t3964,1573445651203084311,2,0.36877918
t3965,1573445651203084311,3,0.6223814
t3966,1573644723084054531,2,0.6691826
t3967,1573644723084054531,3,0.31182274
t3968,1573644723084054531,4,0.014981408
t3969,1573756623461531652,2,0.29558575
t3970,1573756623461531652,3,0.4860717
t3971,1573756623461531652,4,0.21579355
t3972,1574075298727038977,1,0.13409752
t3973,1574075298727038977,2,0.67707807
t3974,1574075298727038977,3,0.18495543
t3975,1574101580127014912,3,0.9872541
t3976,1574392068583133189,3,0.98449
t3977,1574451930025238530,2,0.43747956
t3978,1574451930025238530,3,0.5536811
t3979,1574738850047410176,2,0.52694297
t3980,1574738850047410176,3,0.46494088
t3981,1574786274384232449,2,0.98065054
t3982,1574796016242642946,3,0.9844903
t3983,1575244300811747330,3,0.84838736
t3984,1575244300811747330,4,0.14119822
t3985,1575599222706950145,2,0.98650414
t3986,1576026713707859968,2,0.33069813
t3987,1576026713707859968,3,0.66278523
t3988,1576335319099932672,2,0.2729408
t3989,1576335319099932672,3,0.7149945
t3990,1576677286207594498,3,0.98600745
t3991,1576713443952185344,2,0.019727541
t3992,1576713443952185344,3,0.60910946
t3993,1576713443952185344,4,0.36173177
t3994,1577042005468667904,2,0.9806505
t3995,1577044729799225344,3,0.98019516
t3996,1577044729799225344,4,0.010832819
t3997,1577260113814908931,2,0.196225
t3998,1577260113814908931,3,0.7847791
t3999,1577260113814908931,4,0.014982389
t4000,1577417036313116673,2,0.7982609
t4001,1577417036313116673,3,0.19289936
t4002,1577541453970116609,2,0.7832356
t4003,1577541453970116609,3,0.20792459
t4004,1577626471220228096,2,0.97829676
t4005,1577778035977240576,3,0.98260325
t4006,1577842274465202176,3,0.97701174
t4007,1577842274465202176,4,0.012574068
t4008,1577909793200766976,3,0.98600703
t4009,1578115645673291777,2,0.019727329
t4010,1578115645673291777,3,0.9356356
t4011,1578115645673291777,4,0.035205934
t4012,1578169539203923968,2,0.98963845
t4013,1578178674154561538,2,0.81830364
t4014,1578178674154561538,3,0.17199224
t4015,1578395392684822528,3,0.9826034
t4016,1578711720830201857,2,0.332871
t4017,1578711720830201857,3,0.66015416
t4018,1578813568056971265,3,0.9906034
t4019,1578829605494214658,2,0.59195167
t4020,1578829605494214658,3,0.4015317
t4021,1578860555104038912,2,0.9782967
t4022,1579284980722978816,3,0.78101605
t4023,1579284980722978816,4,0.20657569
t4024,1579507992793591809,3,0.9801953
t4025,1579507992793591809,4,0.010832754
t4026,1579538807254265857,3,0.9326137
t4027,1579538807254265857,4,0.06418201
t4028,1579539325699911682,2,0.010383102
t4029,1579539325699911682,3,0.966123
t4030,1579539325699911682,4,0.018529972
t4031,1579562874376441856,2,0.9825432
t4032,1579984309389520896,2,0.36612064
t4033,1579984309389520896,3,0.6231227
t4034,1580037530543566848,3,0.98829716
t4035,1580258865207447552,3,0.99169475
t4036,1580263036786393089,3,0.9911827
t4037,1580570685486731264,2,0.6268752
t4038,1580570685486731264,3,0.3541297
t4039,1580570685486731264,4,0.01498174
t4040,1580577197932179460,2,0.9806501
t4041,1580672036804100096,3,0.989182
t4042,1580701447582519297,2,0.9053344
t4043,1580701447582519297,3,0.08769069
t4044,1580877982931222529,3,0.88745034
t4045,1580877982931222529,4,0.10764884
t4046,1581081748556763137,2,0.45514235
t4047,1581081748556763137,3,0.5327929
t4048,1581292733544955904,3,0.92950183
t4049,1581292733544955904,4,0.06650356
t4050,1581764659438231552,3,0.7496859
t4051,1581764659438231552,4,0.24501225
t4052,1582145785151774720,2,0.48706
t4053,1582145785151774720,3,0.5021835
t4054,1582151974476255240,3,0.92487425
t4055,1582151974476255240,4,0.07086888
t4056,1582340892311969793,3,0.7393291
t4057,1582340892311969793,4,0.2569083
t4058,1582784294208286720,2,0.3045301
t4059,1582784294208286720,3,0.6873536
t4060,1583086240257437696,2,0.9840985
t4061,1583254770646929408,2,0.22434144
t4062,1583254770646929408,3,0.76490235
t4063,1583963075686043648,3,0.7187019
t4064,1583963075686043648,4,0.27730364
t4065,1584031986288447488,2,0.9752915
t4066,1584031986288447488,3,0.010973633
t4067,1584031986288447488,4,0.010832926
t4068,1584296023912243200,3,0.97701204
t4069,1584296023912243200,4,0.012573918
t4070,1584506822047981568,2,0.97829646
t4071,1584877443667484672,3,0.97261006
t4072,1584877443667484672,4,0.014981697
t4073,1585048999924748288,3,0.9899427
t4074,1585265153796456448,3,0.988297
t4075,1585310574543372292,2,0.99117583
t4076,1585335359751307290,3,0.77359575
t4077,1585335359751307290,4,0.22303316
t4078,1585342154423283712,2,0.98409903
t4079,1585400972272173087,2,0.45898658
t4080,1585400972272173087,3,0.53130937
t4081,1585674912164974593,2,0.98963845
t4082,1586007647920467968,3,0.98918223
t4083,1586038787096080385,3,0.69875616
t4084,1586038787096080385,4,0.29490462
t4085,1586056666461896705,3,0.97701216
t4086,1586056666461896705,4,0.01257383
t4087,1586132955667509248,1,0.13927186
t4088,1586132955667509248,2,0.8478424
t4089,1586218832024154112,2,0.674497
t4090,1586218832024154112,3,0.31666353
t4091,1586493040239120384,3,0.9899428
t4092,1586667726986149888,3,0.9860076
t4093,1587097229550125057,2,0.6157315
t4094,1587097229550125057,3,0.31206164
t4095,1587097229550125057,4,0.070829995
t4096,1587163316245372928,3,0.71872354
t4097,1587163316245372928,4,0.27728197
t4098,1587530622527938560,3,0.99215055
t4099,1587626383395540992,3,0.7589522
t4100,1587626383395540992,4,0.23207583
t4101,1587654957091667971,2,0.7349512
t4102,1587654957091667971,4,0.25286108
t4103,1588582689891708929,3,0.9801948
t4104,1588582689891708929,4,0.010833014
t4105,1589076274995433473,2,0.1643566
t4106,1589076274995433473,3,0.82952845
t4107,1589470814034104320,2,0.91969377
t4108,1589470814034104320,3,0.035665724
t4109,1589470814034104320,4,0.035208683
t4110,1589723898454880258,3,0.9911828
t4111,1589750217804767235,3,0.9882971
t4112,1590027735510192128,2,0.8202539
t4113,1590027735510192128,3,0.16768093
t4114,1590373322055122944,3,0.9801948
t4115,1590373322055122944,4,0.010833133
t4116,1590438670074785792,2,0.3832191
t4117,1590438670074785792,3,0.6086647
t4118,1590449125295882242,3,0.99215055
t4119,1590581422565122048,2,0.9782966
t4120,1590609940145930240,2,0.7604624
t4121,1590609940145930240,3,0.2298333
t4122,1590780860738940928,3,0.98600745
t4123,1590852130109546496,3,0.9860075
t4124,1590892207233327107,2,0.48629588
t4125,1590892207233327107,3,0.2531408
t4126,1590892207233327107,4,0.25559935
t4127,1591079704953749509,3,0.9726102
t4128,1591079704953749509,4,0.014981641
t4129,1591112031960059904,2,0.75272363
t4130,1591112031960059904,3,0.23354146
t4131,1591112031960059904,4,0.010832967
t4132,1591230551390040064,2,0.40817994
t4133,1591230551390040064,3,0.5810638
t4134,1591239232320049153,3,0.9906034
t4135,1591589001835982848,3,0.97701204
t4136,1591589001835982848,4,0.012573911
t4137,1591670691300007937,2,0.9713209
t4138,1591670691300007937,3,0.012736869
t4139,1591670691300007937,4,0.012573832
t4140,1591819742217748483,3,0.9891822
t4141,1591827593661403136,2,0.7596926
t4142,1591827593661403136,3,0.23219118
t4143,1592136409976287233,2,0.65149486
t4144,1592136409976287233,3,0.33476993
t4145,1592136409976287233,4,0.010833161
t4146,1592160364200091648,2,0.97132117
t4147,1592160364200091648,3,0.0127366865
t4148,1592160364200091648,4,0.012573805
t4149,1592205979797848066,2,0.5357863
t4150,1592205979797848066,3,0.45537442
t4151,1592287635078275075,2,0.20334543
t4152,1592287635078275075,3,0.79013777
t4153,1592508079715028994,2,0.9782966
t4154,1592584802569687043,3,0.9770126
t4155,1592584802569687043,4,0.012573612
t4156,1592585489634189312,3,0.9891822
t4157,1592627130902663169,3,0.98918223
t4158,1592696344409681921,3,0.9906032
t4159,1593079270850457601,3,0.98019475
t4160,1593079270850457601,4,0.01083302
t4161,1593246310982815744,3,0.9770116
t4162,1593246310982815744,4,0.012574283
t4163,1593262220569464838,3,0.54365426
t4164,1593262220569464838,4,0.44931915
t4165,1593269247827972098,2,0.94462144
t4166,1593269247827972098,3,0.024594434
t4167,1593269247827972098,4,0.024279928
t4168,1593329396190007296,2,0.9902072
t4169,1593449264415473666,2,0.24770987
t4170,1593449264415473666,3,0.7447878
t4171,1593591660944003073,3,0.9899426
t4172,1593606156731273218,2,0.69292426
t4173,1593606156731273218,3,0.30055916
t4174,1593734272816496640,2,0.4792741
t4175,1593734272816496640,3,0.5142092
t4176,1593755089306472448,1,0.01714716
t4177,1593755089306472448,2,0.85400367
t4178,1593755089306472448,3,0.06483954
t4179,1593755089306472448,4,0.06400964
t4180,1593771599186087939,2,0.7672565
t4181,1593771599186087939,3,0.22198676
t4182,1593827359257305088,2,0.75685173
t4183,1593827359257305088,3,0.23738848
t4184,1593890481980710912,3,0.98918194
t4185,1593963714725793792,2,0.010383332
t4186,1593963714725793792,3,0.72902375
t4187,1593963714725793792,4,0.25562894
t4188,1593975782543708160,2,0.8983113
t4189,1593975782543708160,3,0.096527986
t4190,1594368581080424449,2,0.95773596
t4191,1594368581080424449,3,0.01877021
t4192,1594368581080424449,4,0.018529972
t4193,1594394936840945665,3,0.97701174
t4194,1594394936840945665,4,0.012574077
t4195,1594420919254093824,3,0.98600745
t4196,1594801795460579328,3,0.98600745
t4197,1595434555216990209,3,0.9770118
t4198,1595434555216990209,4,0.012574039
t4199,1595604809507393536,3,0.9826039
t4200,1596288693903364096,3,0.9906035
t4201,1597039001491279872,2,0.36515194
t4202,1597039001491279872,3,0.6283314
t4203,1597208579399884801,3,0.9860072
t4204,1597208875253497856,1,0.017146703
t4205,1597208875253497856,2,0.03586627
t4206,1597208875253497856,3,0.06483689
t4207,1597208875253497856,4,0.8821501
t4208,1597223381778468865,2,0.013605844
t4209,1597223381778468865,3,0.35534135
t4210,1597223381778468865,4,0.6245482
t4211,1597247212677124096,2,0.52424484
t4212,1597247212677124096,3,0.46691573
t4213,1597319418060701696,2,0.01038304
t4214,1597319418060701696,3,0.9661225
t4215,1597319418060701696,4,0.018530583
t4216,1597355763013255168,3,0.897139
t4217,1597355763013255168,4,0.098304816
t4218,1597363390887837697,3,0.9911827
t4219,1597477558047674368,1,0.017146971
t4220,1597477558047674368,2,0.03586683
t4221,1597477558047674368,3,0.88297725
t4222,1597477558047674368,4,0.06400894
t4223,1597616493616893953,3,0.69505364
t4224,1597616493616893953,4,0.3006894
t4225,1597640340885843970,2,0.9825434
t4226,1597666588681011207,3,0.7954089
t4227,1597666588681011207,4,0.19671017
t4228,1597670943417147398,3,0.9911828
t4229,1597680928901718016,2,0.987453
t4230,1597719643115995137,2,0.013604958
t4231,1597719643115995137,3,0.95560974
t4232,1597719643115995137,4,0.02428109
t4233,1597743468553568258,3,0.9726102
t4234,1597743468553568258,4,0.0149818575
t4235,1597752046714642432,2,0.6664137
t4236,1597752046714642432,3,0.31009185
t4237,1597752046714642432,4,0.018530423
t4238,1597772281803055105,3,0.6384857
t4239,1597772281803055105,4,0.3491062
t4240,1597772963541291010,2,0.9865041
t4241,1597820974392541184,2,0.010382866
t4242,1597820974392541184,3,0.9661231
t4243,1597820974392541184,4,0.018530268
t4244,1597838801526992899,2,0.49561846
