pubID,topicQuery,likeCount,replyCount,retweetCount,authorID,dateID,coordinateID
1373756180435234819,tránsito,0,0,0,253868826,d1374,c1374
1373951127654432774,incendio,0,0,0,3346211255,d1375,c1375
1374377926011985928,incendio,3,0,1,107197388,d1376,c1376
1374540936743682052,incendio,7,0,7,2245537823,d1377,c1377
1375242012904013828,tránsito,1,0,0,4806991876,d1378,c1378
1375333084187521027,pirotecnia,2,2,0,116881457,d1379,c1379
1375555332655747074,tránsito,1,0,1,1315824409924579328,d1380,c1380
1375564070972186624,incendio,0,0,1,1373280504003366914,d1381,c1381
1375874538714636291,pirotecnia,2,0,1,261543283,d1382,c1382
1376003623587577860,incendio,10,1,7,2245537823,d1383,c1383
1376275348111953923,tránsito,1,0,0,89230249,d1384,c1384
1376361728141893634,pirotecnia,0,0,0,179845184,d1385,c1385
1376370775050051584,incendio,16,1,4,195951901,d1386,c1386
1376444015302828033,incendio,0,0,0,97604507,d1387,c1387
1377305909219708929,incendio,16,0,1,195951901,d1388,c1388
1377345676623896576,tránsito,3,0,2,1283489022271279104,d1389,c1389
1377358364028510214,incendio,1,0,1,1109871781630881793,d1390,c1390
1377379376514224129,tránsito,5,3,0,1052733693507321856,d1391,c1391
1377394666694340608,incendio,3,0,0,40098528,d1392,c1392
1377396797715279876,incendio,30,0,7,87350793,d1393,c1393
1377436051778637824,tránsito,0,0,0,1377410792073609223,d1394,c1394
1377668180953464835,incendio,0,0,0,188506094,d1395,c1395
1377687497518546948,incendio,1,0,2,285678312,d1396,c1396
1377715397030465542,tránsito,3,2,2,2964822029,d1397,c1397
1378028847229243393,incendio,0,0,0,786267201598689280,d1398,c1398
1378120766693212163,incendio,0,0,0,40098528,d1399,c1399
1378880923928698880,incendio,1,1,2,40098528,d1400,c1400
1379131043643420674,incendio,0,0,0,3327068282,d1401,c1401
1379235565367926786,incendio,1,0,0,1278903570637754369,d1402,c1402
1379237839645372416,incendio,9,0,0,381715727,d1403,c1403
1379411167483944966,incendio,17,0,4,195951901,d1404,c1404
1379461894310924291,tránsito,2,2,0,119905670,d1405,c1405
1379556743567527942,tránsito,0,1,0,551085058,d1406,c1406
1379559064477310978,incendio,6,0,0,40098528,d1407,c1407
1380152528369823744,tránsito,0,0,0,494630846,d1408,c1408
1380313466309726210,tránsito,10,1,3,166594238,d1409,c1409
1380627480818634752,tránsito,0,0,0,29479401,d1410,c1410
1382022614789545987,tránsito,20,7,9,962401387,d1411,c1411
1382034614080929793,incendio,0,0,0,1305008736432517121,d1412,c1412
1382053041877172225,tránsito,0,2,1,53380784,d1413,c1413
1382054504724631553,incendio,0,0,0,83296459,d1414,c1414
1382113644822081537,tránsito,0,0,0,193429030,d1415,c1415
1382454060721213441,incendio,0,0,0,40098528,d1416,c1416
1382488843182514178,incendio,0,0,0,2614221025,d1417,c1417
1382815177549119489,tránsito,2,0,3,134829277,d1418,c1418
1382855005959491588,tránsito,0,0,0,724395635001020416,d1419,c1419
1383065995632267266,tránsito,12,0,5,144391877,d1420,c1420
1383507795136311299,incendio,3,1,0,40098528,d1421,c1421
1384001840719667204,tránsito,0,2,0,1123636923485097984,d1422,c1422
1384509858519552004,tránsito,10,4,14,2282549262,d1423,c1423
1384539937995857925,incendio,11,0,0,40098528,d1424,c1424
1384632631237648385,incendio,0,0,0,343592758,d1425,c1425
1384932347334778882,tránsito,1,0,2,420751780,d1426,c1426
1385194287814504457,tránsito,0,0,0,2754818487,d1427,c1427
1385666064722239491,tránsito,6,1,7,315451237,d1428,c1428
1385792452699648003,incendio,0,0,1,185003774,d1429,c1429
1385929898229829640,incendio,11,0,11,2245537823,d1430,c1430
1387042784188669955,tránsito,1,0,1,474201034,d1431,c1431
1387099053389869056,tránsito,0,0,0,476050170,d1432,c1432
1387341198000631812,incendio,0,1,0,1358968025035243523,d1433,c1433
1387377562452647938,tránsito,0,1,0,2859210027,d1434,c1434
1387458120989949959,incendio,23,0,13,179529186,d1435,c1435
1387468770688516104,incendio,9,0,8,23377748,d1436,c1436
1387492735377199104,incendio,2,0,2,122114793,d1437,c1437
1387505418981761026,tránsito,4,3,3,111064559,d1438,c1438
1387585541227618309,incendio,0,1,0,61253831,d1439,c1439
1388165958376648705,tránsito,0,0,0,1131569113,d1440,c1440
1388257703026470915,tránsito,0,1,0,31959163,d1441,c1441
1388284538019852288,incendio,14,0,5,87350793,d1442,c1442
1388646672075476993,tránsito,0,1,0,732279029143769088,d1443,c1443
1388857164886859776,tránsito,21,1,11,551446885,d1444,c1444
1389009019608702977,tránsito,0,0,0,400124893,d1445,c1445
1389168526385090564,incendio,0,0,0,210194817,d1446,c1446
1389206715619479552,tránsito,0,1,0,2859210027,d1447,c1447
1389238370140758017,tránsito,1,2,1,1388920782898843652,d1448,c1448
1389260094509027328,tránsito,0,1,0,2859210027,d1449,c1449
1389612312928075781,tránsito,0,0,0,1194328373083795456,d1450,c1450
1389687792620511233,incendio,1,0,1,40098528,d1451,c1451
1389961380237807617,incendio,1,0,3,40098528,d1452,c1452
1390010586952503303,tránsito,0,0,0,1377675930668314632,d1453,c1453
1390181125407051781,tránsito,0,0,0,476050170,d1454,c1454
1390320627848994822,tránsito,1,0,0,196008396,d1455,c1455
1390328780355514377,incendio,16,4,11,2245537823,d1456,c1456
1390402241899679744,tránsito,1,1,0,949856526788853761,d1457,c1457
1390759041253756928,tránsito,1,0,0,1144694937696526336,d1458,c1458
1391752846270423048,tránsito,0,0,0,208207081,d1459,c1459
1392992570901471241,tránsito,2,0,0,476050170,d1460,c1460
1393053350132920320,pirotecnia,0,2,0,310413285,d1461,c1461
1393269864152899606,tránsito,1,2,2,121191779,d1462,c1462
1393546508537053184,incendio,0,0,0,1061332843136077824,d1463,c1463
1394538864832827396,tránsito,0,1,0,121191779,d1464,c1464
1394778184495861768,tránsito,53,4,37,1381655517223813121,d1465,c1465
1395082192917782533,tránsito,0,1,0,1175076100206190592,d1466,c1466
1395091317877878784,incendio,0,0,1,40098528,d1467,c1467
1395389287307296769,tránsito,0,1,0,153914353,d1468,c1468
1396512138131382273,tránsito,0,1,0,1286026925014528001,d1469,c1469
1396519033550393344,incendio,13,0,2,87350793,d1470,c1470
1396944759315369988,tránsito,0,0,0,869021558966280193,d1471,c1471
1397618184308633601,tránsito,0,0,0,996894036450521089,d1472,c1472
1397982741325565956,tránsito,2,0,0,2964822029,d1473,c1473
1399090156699897859,incendio,4,0,0,516886996,d1474,c1474
1399240158105452547,pirotecnia,2,0,4,1229925510,d1475,c1475
1399932102163025921,tránsito,1,0,0,861418256619507712,d1476,c1476
1400092181260550148,incendio,3,0,2,166594238,d1477,c1477
1400233632795697158,tránsito,3,4,5,1352793463465660418,d1478,c1478
1400238226305130497,tránsito,0,0,0,364574984,d1479,c1479
1400320712007634948,tránsito,0,0,0,14874906,d1480,c1480
1401940264818774020,incendio,5,0,0,40098528,d1481,c1481
1402063023871692828,tránsito,0,0,0,958778443973431297,d1482,c1482
1402297982326816773,tránsito,0,0,0,3089047364,d1483,c1483
1402967396730691596,incendio,1,0,0,759136141224218624,d1484,c1484
1403052213879066630,incendio,64,0,25,745263602,d1485,c1485
1403066752658030594,tránsito,0,1,0,2821854285,d1486,c1486
1403080395885797390,tránsito,31,2,9,87350793,d1487,c1487
1403260166657687552,pirotecnia,1,1,0,29755230,d1488,c1488
1403338281027244035,incendio,1,0,0,770613624079396866,d1489,c1489
1404057019229913088,tránsito,0,0,0,1390703787531292677,d1490,c1490
1404934771944345603,incendio,10,0,4,40098528,d1491,c1491
1405246454957064201,tránsito,0,1,0,1091850699707682816,d1492,c1492
1405273014552334338,incendio,4,0,0,40098528,d1493,c1493
1405727845301866503,tránsito,0,0,0,2346481813,d1494,c1494
1406483620034973698,incendio,18,0,7,726806982,d1495,c1495
1406803404517789696,incendio,2,1,0,3733276933,d1496,c1496
1407446128841293826,tránsito,1,0,0,2507897137,d1497,c1497
1407476267759382528,tránsito,11,2,10,186204784,d1498,c1498
1407835443119460354,incendio,22,0,6,293063533,d1499,c1499
1408184492775387138,tránsito,0,3,0,1096125336713129984,d1500,c1500
1408481136125386753,tránsito,0,0,0,476050170,d1501,c1501
1408555679862960136,incendio,9,0,0,40098528,d1502,c1502
1409375370068086784,tránsito,2,0,0,476050170,d1503,c1503
1409533075550138371,tránsito,0,1,0,2859210027,d1504,c1504
1410008597623447555,tránsito,0,1,0,140198373,d1505,c1505
1410278068988657666,tránsito,0,0,0,1288649298855559169,d1506,c1506
1410367259072159749,tránsito,1,1,0,140198373,d1507,c1507
1410601356260364291,tránsito,6,0,3,2507897137,d1508,c1508
1410605089429934095,incendio,21,0,7,87350793,d1509,c1509
1410726273815433222,tránsito,0,2,0,140198373,d1510,c1510
1410961337438593026,tránsito,0,2,0,2859210027,d1511,c1511
1411095192556298242,incendio,11,0,0,40098528,d1512,c1512
1411541542360256519,tránsito,1,0,1,963287821,d1513,c1513
1411695810589474817,tránsito,0,0,0,2760781924,d1514,c1514
1411828300029349888,incendio,0,1,0,80458106,d1515,c1515
1412175640896417792,tránsito,0,2,0,140198373,d1516,c1516
1413260550017060869,tránsito,0,2,0,140198373,d1517,c1517
1413581689562009602,incendio,2,0,2,2245537823,d1518,c1518
1413626346400632835,tránsito,0,2,0,140198373,d1519,c1519
1413644580721987588,tránsito,7,3,2,1266858973451505665,d1520,c1520
1414124642508414984,incendio,0,0,0,119975035,d1521,c1521
1414365326993657857,tránsito,0,0,0,1331972953,d1522,c1522
1414578678927929345,tránsito,0,0,0,34631376,d1523,c1523
1414718446361882628,tránsito,0,2,0,140198373,d1524,c1524
1414918516831096832,tránsito,3,1,2,3297759849,d1525,c1525
1415078921939337225,tránsito,0,2,0,140198373,d1526,c1526
1415306645584982017,tránsito,0,2,0,2859210027,d1527,c1527
1415430523619614730,tránsito,0,1,0,140198373,d1528,c1528
1415804518944620550,tránsito,0,1,0,140198373,d1529,c1529
1415808422075904000,incendio,10,1,4,1177275063613026304,d1530,c1530
1416169078130200576,tránsito,0,2,0,140198373,d1531,c1531
1417250882148839427,tránsito,0,1,0,140198373,d1532,c1532
1417978720313348104,tránsito,0,2,0,140198373,d1533,c1533
1418336674606579720,tránsito,0,0,0,212625634,d1534,c1534
1418786540701036547,tránsito,1,0,0,1339684656,d1535,c1535
1418938773115637765,tránsito,1,0,0,1352987165463105537,d1536,c1536
1419069886580420611,tránsito,0,0,0,1410104462522392577,d1537,c1537
1419443281532919808,tránsito,1,0,1,400124893,d1538,c1538
1419886755130585105,incendio,11,1,3,1178445453358239745,d1539,c1539
1420353319583850498,tránsito,0,3,0,121191779,d1540,c1540
1420481021636530176,incendio,7,0,1,40098528,d1541,c1541
1421319607881768960,tránsito,0,1,0,438938340,d1542,c1542
1421326804846104576,tránsito,0,0,0,1388513984,d1543,c1543
1421349626150625280,incendio,0,0,0,1235670410,d1544,c1544
1421354851263451136,tránsito,3,0,0,476050170,d1545,c1545
1421507597748867080,tránsito,0,1,0,1388513984,d1546,c1546
1421587946608676867,tránsito,12,5,5,755214000686702592,d1547,c1547
1421600150930165760,incendio,3,0,2,40098528,d1548,c1548
1421647504953720840,incendio,0,1,0,1377642042818453505,d1549,c1549
1421885087243804680,tránsito,1,2,0,2820634075,d1550,c1550
1421912364874600452,incendio,1,0,1,1282819516192284672,d1551,c1551
1422059410277519361,incendio,0,0,0,1304754875025293313,d1552,c1552
1422068806038458370,tránsito,6,0,1,476050170,d1553,c1553
1422350478415912961,tránsito,4,1,4,2364578820,d1554,c1554
1423492361091420171,pirotecnia,0,0,0,235835605,d1555,c1555
1423835632414113795,pirotecnia,1,0,0,3005758378,d1556,c1556
1425594922149744644,tránsito,0,4,2,308655207,d1557,c1557
1425681790145081348,incendio,20,0,5,195951901,d1558,c1558
1425805844646666242,tránsito,1,0,0,1338746156684337152,d1559,c1559
1426330832923418631,tránsito,0,1,0,392267545,d1560,c1560
1427290610915057676,incendio,12,14,8,35110106,d1561,c1561
1427337481976963081,tránsito,0,3,0,166359351,d1562,c1562
1427520345578385413,tránsito,0,0,0,910723584393330688,d1563,c1563
1427746449941487618,tránsito,0,0,0,1326201176409341952,d1564,c1564
1428232195362025472,incendio,1,0,0,108031698,d1565,c1565
1428369076263456769,tránsito,1,1,0,2796837023,d1566,c1566
1428371024224129037,tránsito,8,0,6,902299592,d1567,c1567
1428937729379749895,tránsito,0,1,0,1131569113,d1568,c1568
1429056544172384259,tránsito,3,0,0,2992214009,d1569,c1569
1429749213060030468,tránsito,0,1,0,1078138297,d1570,c1570
1429860428910374914,tránsito,2,2,1,1414706174,d1571,c1571
1429932556573724683,tránsito,7,2,4,1352793463465660418,d1572,c1572
1430254632442503169,incendio,8,1,2,37495602,d1573,c1573
1430373489194721281,incendio,32,0,9,87350793,d1574,c1574
1430532962051891200,pirotecnia,0,0,0,3996198014,d1575,c1575
1431467478916366350,tránsito,1,1,1,1373078491713867777,d1576,c1576
1433441943569125384,tránsito,6,2,5,806543992556900352,d1577,c1577
1433479712802758665,tránsito,0,1,0,573270871,d1578,c1578
1433846160406552579,tránsito,0,0,0,984214679147905029,d1579,c1579
1434147833754669056,tránsito,0,2,0,1306703533190733824,d1580,c1580
1434229094787559430,tránsito,1,0,0,4258806552,d1581,c1581
1434245603471548418,tránsito,0,3,0,1679689020,d1582,c1582
1434583400816562176,incendio,38,1,14,141649673,d1583,c1583
1435658502509416448,tránsito,1,0,1,476050170,d1584,c1584
1435776218700337156,tránsito,7,0,11,1059140850,d1585,c1585
1435791004154671104,tránsito,0,0,0,824756074628710401,d1586,c1586
1436010993985916935,tránsito,6,3,2,1288649298855559169,d1587,c1587
1436016508703023104,tránsito,4,2,1,4826633656,d1588,c1588
1436125464645406720,tránsito,0,1,0,226402159,d1589,c1589
1436297305649565710,pirotecnia,3,0,4,158621144,d1590,c1590
1436333038573608971,tránsito,0,0,0,619752459,d1591,c1591
1436406443498999818,incendio,28,0,9,195951901,d1592,c1592
1436559684299894788,incendio,0,1,0,109959834,d1593,c1593
1436767830280740867,tránsito,0,1,0,1415112439516041217,d1594,c1594
1437492460868050948,tránsito,8,3,0,146550297,d1595,c1595
1437923574761799681,incendio,0,0,0,110770965,d1596,c1596
1438238720361074690,incendio,2,0,0,40098528,d1597,c1597
1438348334322831361,pirotecnia,0,1,1,2561653900,d1598,c1598
1438367264500236295,pirotecnia,2,1,0,585339882,d1599,c1599
1438387842472767488,pirotecnia,1,0,1,235075046,d1600,c1600
1438391639517634563,pirotecnia,1,0,0,248988630,d1601,c1601
1438730771565514754,tránsito,4,0,0,476050170,d1602,c1602
1439292177658617866,tránsito,1,1,1,449214180,d1603,c1603
1439686635755606016,incendio,14,0,3,87350793,d1604,c1604
1439687473077030917,tránsito,0,0,0,44899555,d1605,c1605
1439688483535265795,incendio,7,0,3,87350793,d1606,c1606
1440141595362226182,tránsito,2,0,0,1367287781609926656,d1607,c1607
1440505199043375113,pirotecnia,7,2,0,87748747,d1608,c1608
1440899806205992961,incendio,48,0,2,195951901,d1609,c1609
1441062126395617288,tránsito,0,0,0,1267475008957247489,d1610,c1610
1441369006292668421,tránsito,0,1,0,619752459,d1611,c1611
1442235780185804800,tránsito,5,0,7,1651627400,d1612,c1612
1442319338984329216,pirotecnia,0,0,0,1374601446,d1613,c1613
1442701621180391432,pirotecnia,6,3,3,1229925510,d1614,c1614
1443084660259557378,pirotecnia,0,0,0,533503007,d1615,c1615
1443398186505326595,tránsito,1,1,2,607347749,d1616,c1616
1443633238971338755,tránsito,2,2,1,990719873373306883,d1617,c1617
1443656223648276484,tránsito,0,2,0,1134276250485309441,d1618,c1618
1443668069008674827,tránsito,3,3,1,805051335687081984,d1619,c1619
1444070913217941506,tránsito,4,0,0,87350793,d1620,c1620
1444406542225248259,incendio,15,0,3,87350793,d1621,c1621
1444438288518033409,tránsito,0,1,0,73534441,d1622,c1622
1444441860190187520,tránsito,0,0,0,73534441,d1623,c1623
1444776459424391168,pirotecnia,0,0,0,58366195,d1624,c1624
1445092656024068097,pirotecnia,0,0,0,767770581940875264,d1625,c1625
1445094997141950478,tránsito,0,0,0,1181023442939924480,d1626,c1626
1445558214724968448,tránsito,5,1,0,166594238,d1627,c1627
1445815216399392768,pirotecnia,8,1,0,4065099381,d1628,c1628
1446088460138389506,tránsito,1,1,0,121191779,d1629,c1629
1446179555895660546,tránsito,3,1,2,911591867237593089,d1630,c1630
1446664464992976896,incendio,16,0,4,87350793,d1631,c1631
1447628919235137536,tránsito,2,0,3,382152687,d1632,c1632
1447875026095644679,tránsito,18,1,1,195951901,d1633,c1633
1448031828267442177,tránsito,0,1,0,4511879712,d1634,c1634
1448060832659693570,tránsito,16,7,17,1651627400,d1635,c1635
1448638264202629129,tránsito,2,3,5,161915075,d1636,c1636
1448679669121830918,tránsito,0,0,0,240557636,d1637,c1637
1449473857992208392,tránsito,186,13,98,415242374,d1638,c1638
1449881440452325378,incendio,48,1,21,87350793,d1639,c1639
1449883048053551108,incendio,120,4,52,87350793,d1640,c1640
1449946216729505795,incendio,1,1,0,343527132,d1641,c1641
1450614974422917124,tránsito,3,2,2,1361759337232822272,d1642,c1642
1450901251118362628,incendio,3,1,1,40098528,d1643,c1643
1451170244538642434,tránsito,0,0,0,287305471,d1644,c1644
1451202495548727298,tránsito,2,0,2,1153387230796353537,d1645,c1645
1452341876741259270,tránsito,3,0,0,1891068786,d1646,c1646
1452971430979653635,incendio,13,0,2,195951901,d1647,c1647
1453230264809934851,tránsito,1,0,0,768605756409061376,d1648,c1648
1454219999548162056,tránsito,0,0,0,2369164237,d1649,c1649
1454458104461111305,tránsito,0,0,0,242008532,d1650,c1650
1454523250847805443,tránsito,1,1,0,202027931,d1651,c1651
1454824379691458562,tránsito,2,0,0,476050170,d1652,c1652
1454917649910091777,incendio,1,0,0,984214679147905029,d1653,c1653
1455183869884391426,tránsito,0,2,0,1205473004907585537,d1654,c1654
1455349444245868547,incendio,0,2,0,904923311745884160,d1655,c1655
1455606908711211017,incendio,44,0,9,195951901,d1656,c1656
1455610513795264514,incendio,0,0,0,771779820,d1657,c1657
1455664057072168961,tránsito,0,0,0,78197592,d1658,c1658
1455771585055498245,incendio,21,0,3,195951901,d1659,c1659
1456002679847653381,incendio,0,0,0,166594238,d1660,c1660
1456237121912594433,incendio,6,0,3,40098528,d1661,c1661
1456403101364080642,incendio,10,0,0,40098528,d1662,c1662
1456451257946812430,incendio,1,0,1,166594238,d1663,c1663
1456689877412683784,incendio,18,0,3,195951901,d1664,c1664
1457022925836533764,incendio,0,0,0,1349025136373018626,d1665,c1665
1457027488731877383,tránsito,1,0,1,476050170,d1666,c1666
1458164110848364550,tránsito,0,0,0,47207675,d1667,c1667
1458447912958971905,tránsito,1,1,0,351623658,d1668,c1668
1458942845398786048,tránsito,0,1,0,1949701604,d1669,c1669
1459654082256375808,incendio,12,0,6,195951901,d1670,c1670
1459686143759421441,tránsito,0,0,0,2321608230,d1671,c1671
1459963041689309192,tránsito,3,0,0,183072178,d1672,c1672
1460101217712025606,pirotecnia,1,1,0,63759629,d1673,c1673
1460578700316057600,incendio,11,0,1,40098528,d1674,c1674
1460654680904712193,incendio,0,1,0,142320771,d1675,c1675
1460707524659847171,incendio,1,0,0,166594238,d1676,c1676
1460707807444021258,incendio,3,0,0,40098528,d1677,c1677
1460739873128677379,incendio,1,0,1,40098528,d1678,c1678
1460786941658550277,tránsito,1,2,0,981782118,d1679,c1679
1461003596166836232,tránsito,0,1,0,1948683068,d1680,c1680
1461054798636240904,incendio,14,0,3,195951901,d1681,c1681
1461139208601587712,incendio,1,0,0,166594238,d1682,c1682
1461166056140120067,incendio,6,0,0,166594238,d1683,c1683
1461479300486639617,tránsito,1,1,0,111805158,d1684,c1684
1461498474252230656,incendio,9,0,4,195951901,d1685,c1685
1461554360689823749,tránsito,0,2,0,1452888272284356608,d1686,c1686
1461711181589073925,tránsito,0,2,0,1285924366358896641,d1687,c1687
1461777063912906752,tránsito,0,2,0,166359351,d1688,c1688
1461875624033849349,tránsito,0,0,0,1138350954187825152,d1689,c1689
1461887179626618889,incendio,44,0,13,195951901,d1690,c1690
1461916002204233729,tránsito,0,2,0,1452888272284356608,d1691,c1691
1461920010432094209,tránsito,0,0,0,1295570990668316677,d1692,c1692
1462043315583471620,tránsito,0,1,1,2574120409,d1693,c1693
1462148640433229829,tránsito,1,0,1,111805158,d1694,c1694
1462437197764775941,incendio,46,0,17,195951901,d1695,c1695
1462438574012481541,tránsito,0,0,0,1415112439516041217,d1696,c1696
1462784280765952000,tránsito,0,1,0,1145487617363972096,d1697,c1697
1462833692481568778,tránsito,0,0,0,214353771,d1698,c1698
1462912178390974468,tránsito,5,3,3,981782118,d1699,c1699
1462933847016890369,tránsito,0,0,0,1153387230796353537,d1700,c1700
1462993916366630916,tránsito,0,2,0,1452888272284356608,d1701,c1701
1463023184278654978,tránsito,1,0,2,476050170,d1702,c1702
1463183032383332372,tránsito,0,0,0,100118442,d1703,c1703
1463190804407668740,tránsito,0,1,0,134830486,d1704,c1704
1463254956945723394,incendio,6,0,2,40098528,d1705,c1705
1463255107131351041,incendio,2,0,0,913590193415888896,d1706,c1706
1463262596212183040,incendio,8,0,3,493476472,d1707,c1707
1463627279674839058,incendio,2,0,0,166594238,d1708,c1708
1463667234799329284,tránsito,0,1,0,88287568,d1709,c1709
1463671312493199364,incendio,6,0,0,166594238,d1710,c1710
1463865552305364994,incendio,0,0,0,1357904521,d1711,c1711
1463905987375546369,tránsito,3,3,4,457845372,d1712,c1712
1463994449810313224,tránsito,2,0,0,476050170,d1713,c1713
1463994522694782981,tránsito,0,0,0,476050170,d1714,c1714
1464600467774836743,tránsito,4,2,5,1160461703605379072,d1715,c1715
1464601778385793029,tránsito,0,0,0,1160461703605379072,d1716,c1716
1464673115057754113,tránsito,1,0,0,124582400,d1717,c1717
1464675740310544389,incendio,0,1,0,183071580,d1718,c1718
1464691954223046659,tránsito,0,0,1,1327725772254175232,d1719,c1719
1464696348280770568,tránsito,2,1,1,412483525,d1720,c1720
1465093573779542020,incendio,3,1,0,166594238,d1721,c1721
1466574720585789442,incendio,5,0,3,166594238,d1722,c1722
1466656530359484420,incendio,0,1,0,128250778,d1723,c1723
1466671047177121797,tránsito,0,1,2,930195600108326912,d1724,c1724
1466816036980891656,tránsito,1,3,1,1319791402444705792,d1725,c1725
1466860409072324611,tránsito,0,1,0,1281220188952768512,d1726,c1726
1467551516257144835,tránsito,0,1,0,4162722792,d1727,c1727
1467943520484970504,incendio,0,0,1,40098528,d1728,c1728
1468010577331167239,incendio,10,0,1,195951901,d1729,c1729
1468751376213815297,tránsito,0,0,0,476050170,d1730,c1730
1468792678594846724,tránsito,0,0,0,1392663730350088192,d1731,c1731
1469103677101252608,incendio,0,0,0,346371748,d1732,c1732
1469740622034927617,tránsito,0,0,0,443960514,d1733,c1733
1469787792683278339,tránsito,6,0,3,140813267,d1734,c1734
1469835635733118978,pirotecnia,0,0,0,67698717,d1735,c1735
1469894170399719426,pirotecnia,0,0,0,1429309707257266181,d1736,c1736
1469896493867929601,pirotecnia,3,0,0,50391620,d1737,c1737
1469912614817910787,pirotecnia,0,0,0,1429309707257266181,d1738,c1738
1470086518479929351,pirotecnia,2,1,1,36857780,d1739,c1739
1470105341937557506,incendio,1,0,0,233977455,d1740,c1740
1470188716102717440,pirotecnia,0,1,1,228574687,d1741,c1741
1470540340918632448,tránsito,2,3,2,824177707,d1742,c1742
1470871155548557313,incendio,13,0,1,195951901,d1743,c1743
1471096326272262150,incendio,36,0,4,195951901,d1744,c1744
1471368446692798468,incendio,0,0,0,357924457,d1745,c1745
1471912593027579909,tránsito,1,0,1,1463570601759682561,d1746,c1746
1472349249157410817,tránsito,0,0,0,187047308,d1747,c1747
1473018071707119616,incendio,0,0,0,81852072,d1748,c1748
1473043681691189252,incendio,3,0,2,40098528,d1749,c1749
1473107889090928644,incendio,13,0,4,195951901,d1750,c1750
1473448465879474178,tránsito,3,2,10,3325030682,d1751,c1751
1473652797447061509,incendio,1,0,0,40098528,d1752,c1752
1473740063179743238,incendio,0,0,0,40098528,d1753,c1753
1473767694260477957,tránsito,0,2,0,1311869913582231552,d1754,c1754
1474038665781428233,tránsito,0,0,0,476050170,d1755,c1755
1474465052841418759,incendio,1,0,0,476050170,d1756,c1756
1474806973837230090,pirotecnia,0,0,1,160268071,d1757,c1757
1475088529244004357,incendio,2,0,0,325590017,d1758,c1758
1475289270478901248,tránsito,0,0,0,1394673807139524613,d1759,c1759
1475539452072181765,incendio,1,0,0,1108467864011329537,d1760,c1760
1475543777347616768,tránsito,33,1,3,118284622,d1761,c1761
1475547851744755712,incendio,3,0,0,2374411540,d1762,c1762
1475550824642269186,tránsito,38,4,5,294880889,d1763,c1763
1475582003990913029,tránsito,1,2,0,903097695899934725,d1764,c1764
1475665939848994820,tránsito,0,0,0,474201034,d1765,c1765
1475875364467527680,tránsito,2,2,0,2374551144,d1766,c1766
1475919730326347778,tránsito,1,0,1,277302667,d1767,c1767
1475933680300437508,incendio,4,0,0,40098528,d1768,c1768
1476209510670913551,tránsito,1,0,0,476050170,d1769,c1769
1476374715367370759,incendio,6,0,7,116467072,d1770,c1770
1476573650786607112,incendio,0,0,0,1295111026485219333,d1771,c1771
1476573649176043526,incendio,0,0,0,4490820019,d1772,c1772
1476573649188663304,incendio,0,0,0,1353617965053313024,d1773,c1773
1476573650228760581,incendio,0,0,0,1125777480399425538,d1774,c1774
1476699928676155392,incendio,3,0,1,40098528,d1775,c1775
1476782387384176642,tránsito,2,0,2,476050170,d1776,c1776
1477166065834676224,pirotecnia,1,1,1,1333858895765200896,d1777,c1777
1477292036650946568,tránsito,6,0,0,1127756617192095744,d1778,c1778
1477503208536915970,pirotecnia,0,1,0,2423637692,d1779,c1779
1477703989802278914,pirotecnia,7,0,4,104683173,d1780,c1780
1477786529623904259,tránsito,0,0,0,708088889785778177,d1781,c1781
1477834297881022469,incendio,8,0,2,40098528,d1782,c1782
1478052916258906114,tránsito,1,0,2,1403145409900519426,d1783,c1783
1478073952299847687,incendio,20,1,4,87350793,d1784,c1784
1478241184074063874,pirotecnia,0,0,0,30821808,d1785,c1785
1478369607517978626,tránsito,0,0,0,903097695899934725,d1786,c1786
1479065497509380097,incendio,7,0,1,195951901,d1787,c1787
1479076552834838528,incendio,0,1,1,1479075858161700865,d1788,c1788
1479596328120459265,incendio,1,0,1,40098528,d1789,c1789
1479709857901166593,tránsito,5,1,7,3325643065,d1790,c1790
1480224109170769924,pirotecnia,1,0,0,103396373,d1791,c1791
1481401479562993668,incendio,2,0,1,40098528,d1792,c1792
1481461795470692352,incendio,3,0,0,166594238,d1793,c1793
1481618225632796676,tránsito,0,0,0,1914131508,d1794,c1794
1482007180794634244,tránsito,7,0,4,3800094207,d1795,c1795
1482151232483508226,incendio,0,0,1,166594238,d1796,c1796
1483193457808130055,pirotecnia,0,0,0,960281982713434118,d1797,c1797
1483284220416073728,tránsito,5,0,4,118828353,d1798,c1798
1483958405848915968,incendio,38,1,16,87350793,d1799,c1799
1483962362197680135,incendio,0,0,0,156081748,d1800,c1800
1484166881397387270,tránsito,1,1,1,1153387230796353537,d1801,c1801
1484330390877659141,incendio,57,3,16,415242374,d1802,c1802
1484353136558936065,incendio,5,0,1,1006724339339812866,d1803,c1803
1485464770601959424,pirotecnia,0,0,0,303938891,d1804,c1804
1486540259538182150,incendio,2,0,1,166594238,d1805,c1805
1486732889060528128,tránsito,8,1,4,415242374,d1806,c1806
1487098234506039300,tránsito,5,1,1,48206728,d1807,c1807
1487271827034587136,tránsito,0,0,0,121191779,d1808,c1808
1487943123816751110,incendio,14,0,1,40098528,d1809,c1809
1489026457212964883,tránsito,1,0,1,4777223984,d1810,c1810
1490423614855954432,incendio,81,0,9,195951901,d1811,c1811
