pubID,tokens,mentions,hashtags
1153722853948366850,"accidente, transito, av, ejército, nacional, altura, sede, automovilista, da, alcance, motociclista, presencia, servicio, emergencia, lugar, circule, precaución",SEMARNAT_mx,EnEsteMomento
1153729199603146754,"buena, tarde, camioneta, diario, estacionado, impedir, tránsito, avenida, principal, estacionar él, ahí, prohibido, calzada, hueso, esquina, miramontes, copa, coyoacán",UCS_GCDMX,
1153781399175909377,"favor, enviar, unidad, tránsito, infracción, trailer, rojo, poco, 19aj8c, violar, rt, estacionado, lugar, prohibido, disco, tránsito, vehículo, carga, av, ángeles, av, sn, pablo, ffcc, col, nva, españa, azcapotzalco","UCS_GCDMX, SSP_CDMX, OVIALCDMX",
1154029051465461760,"poder, apoyar, tránsito, ayuntamiento, sor, juana, alc, tlalpan, todo, mañana, cruce, caos, nunca, apoyar, autoridad, nadie, respetar, semáforo, carro, estacionado, prohibido",C5_CDMX,
1154247112160415745,"colonia, paraje, caballito, alcaldía, alvaro, obregon, seguido, vecino, quemar, basura, preocupante, cerca, reserva, ecológico, cerca, cómo, poder, hacer, denuncia, quemar, contaminar, aparte, riesgo, incendio",PROFEPA_Mx,
1154362927366807552,"favor, poder, revisar, av, colocar, pasado, eje, demasiado, coche, estacionado, letrero, prohibido, cada, vez, uan, dependencia, hacer, mismo, llegar, rodriguez, raro, ocasionar, tráfico",C5_CDMX,
1154757384251662336,"mirar, unidad, estacionado, lugar, prohibido, hacer, tráfico, av, tláhuac",Grupo_Bimbo,
1155964879221583874,"pasar, iztapalapa, poder, festejar, pirotecnia, santiago, acahualtepec, terminar, festejar, llevar, semana, hacer, ruido, humo","ClaraBrugada, Alc_Iztapalapa, Claudiashein, SEDEMA_CDMX",
1155995320754425859,"cruce, montevideo, vallejo, conductor, respetar, semáforo, tráfico, contaminación, retraso, manden, agente, tránsito, agilizar",SSP_CDMX,
1156004287375220737,"empleado, estacional, ocupar, carril, completo, lugar, prohibido, generar, demasiado, tráfico, calzado, carril, zona, saturado, normalmente, ocurrir, fic, call, méxico-xochimilco, col, guadalupe, alc, tlalpan","conagua_mx, SSP_CDMX, UCS_GCDMX",
1156957653169582081,"unidad, placa, 45-11-c8, riz-283, ces-25435, estacionado, lugar, prohibido, junto, letrero, prohibido, estacionar él, av, tlahuac, deberian, capacitar, operador, conocer, reglamento, transito","HolaCocaCola, SomosCocaCola, CocaColaMx",
1157109558793388032,"cerrado, san, gregorio, acapulco, dirección, pasar, sec, 31, semáforo, hacia, tule, tráfico, contrario, vehículo, precaución",,Xochimilco
1157328994204733441,"justificar, ninguno, buen, experiencia, ciclista, alto, casi, atropellar, dos, vez, detener, coche, creer, intocable, respetar, reglamento, tránsito, valer, transeúnte",,
1157821998455808003,"atencion, querer, denunciar, poner, tacos, poner, via, vehicular, forma, arbitrario, permiso, interrumpir, tránsito, calle, emiliano, zapata, cp04919, gracia",SGIRPC_CDMX,
1157837292335243265,"atención, querer, denunciar, poner, taco, colocar, forma, arbitrario, via, público, permiso, interrumpir, tránsito, vehicular, calle, emiliano, zapata, esquina, caudillo, sur, cp, 04919, coyoacán","SSPCMexico, SEDEMA_CDMX, GobCDMX, Alcaldia_Coy, GobiernosMx",
1158068241945772034,"incendio, bar, micelas, alfonso, reyes, célula, ensenada, si, ruido, nocturno, invasion, banqueta, descuido, importante, tal, incendio",ARHipodromo,
1158376672606818304,"falta, den, mantenimiento, puente, eje, central, acueducto, ocasionar, tráfico, contaminación, daño, suspensión, llanta, vehículo",AGUCDMX,CDMX
1158388069852016640,"podrar, encontrar, tráfico, vehicular, avenida, paz, cruce, insurgentes, precaución, inmediación, monumento, alvaro, obregon, ubicado, insurgentes, sur, avenida, paz, entrega",,
1158578350249541633,"saber, estrés, si, manejar, iztapalapa, llover, mil, traficir, gasolina, reservar, cartera",,
1158944894674599936,"nuevamente, fuego, artificial, 100, escándalo, basura, contaminación, demá, hacer, hacer, mentira, igual, fiasco","Alc_Iztapalapa, Claudiashein, lopezobrador_, QuePocaMadre_Mx",
1159222360484065283,"favor, enviar, unidad, tránsito, retirar, trailer, rojo, poco, 716et7, violar, rt, aparcado, lugar, prohibido, disco, tránsito, vehículo, pesado, av, ángeles, av, sn, pablo, ffcc, col, nva, españa, azcapotzalco","UCS_GCDMX, SSP_CDMX, Azcapotzalco_",
1159449332246089728,"camino, servicios, emergencia, incendio, vehículo, josé, maría, chavez, call, ignacio, zaragoza, col, juan, escuela, cualquiera, emergencia, solicitar, apoyo",Alc_Iztapalapa,"Precaución, 911CDMX, C5"
1159515797884198914,"extremadura, patriotismo, desmedro, tráfico, marcha, aparte, pintar, cebra, cola, río, mixcoac, tlalpan, piense, gobierno, contaminación, mil, ah, verifique, aplicar, nefasto",,
1159536651003191302,"tocar, mantenimiento, puente, 100, metro, acueducto, condición, deplorabl, aumentar, tráfico, contaminación, peligroso","OVIALCDMX, MemoriaTDB",
1159951517383909376,"autoridad, capitalino, reportar, servicio, emergencia, laborar, sofocar, incendio, mudo, calle, alcaldía, iztacalco, pedir, automovilista, transitar, zona, conducir, precaución",,
1160632939941548032,"precaución, incendio, coyoacán, santa, tecla, cantera, colonia, reyes",,
1160641545072070656,"incendio, coyoacán, fiesta, patronal, pirotecnia, alegar, tradición, ser, retrógrada, negocio, grupúsculo, contaminación","jimenadegortari, Claudiashein",
1160994033994543104,"día, ayer, tornar, cohete, am, 10, pm, contaminar, ambiente, ruido, excesivo, olor, pólvora, humo, hoy, empezar, nuevamente, san, juanito, nextipac, iztapalapa","Claudiashein, Alc_Iztapalapa, GobCDMX",
1161063551911505921,"favor, enviar, unidad, tránsito, retirar, camión, azul, poco, 150dh9, violar, rt, estacionado, lugar, prohibido, disco, tránsito, vehículo, pesado, av, ángeles, av, sn, pablo, ffcc, col, nva, españa, azcapotzalco","OVIALCDMX, UCS_GCDMX, SSP_CDMX",
1161080804577107969,"favor, enviar, unidad, tránsito, retirar, vehículo, pesado, violar, rt, aparcado, lugar, prohibido, disco, tránsito, vehículo, pesado, av, ángeles, av, sn, pablo, ffcc, col, nva, españa, azcapotzalco","OVIALCDMX, UCS_GCDMX, SSP_CDMX",
1161104682703474689,"otorgar, permiso, persona, cerrar, calle, traer, santo, fiesta, volumen, fuego, artificial, prohibido, favor, manden, patrulla, dar, permiso, calle, economista, eje, sur, urgir","Alc_Iztapalapa, C5_CDMX, Claudiashein",
1161272639064875011,"extremo, precaución, vehicular, calzada, arboleda, teotihuacana, conducir, precaución, laborar, servicio, emergencia",,"AvisoVial, Accidente, TlalnepantlaDeBaz, NuestraCiudad"
1161302324238794752,"querer, reportar, poste, luz, número, ffcccc, cr12, m31, v0, g, 7253, encontrar, ubicado, calle, benito, juarez, enfrente, número, 105, col, albert, alcaldía, benito, juarez, 03560, alrededor, 00, am, hoy, martes, 13, agosto, trono, saco, humo",CFE_Contigo,
1162061276346028033,"tránsito, lento, avenida, costero, cuauhtemoc, bloqueo, discapacitados, frente, ayuntamiento",AcapulcoGob,"Precaución, Acapulco"
1162135432743870469,"atender, paseo, lilas, cooperativo, palo, alto, cuajimalpa, morelos, extremo, precaución, pasar, lugar",,"ambulancia, CruzRojaMexicana, accidente, tránsito"
1162226863042727938,"magnate, sentir tú, verga, saber, día, tráfico, ruido, persona, pagar, hacer, mensaje, vivir, máximo, mismo, tiempo, decir, suficiente",,
1162331766650224643,"intenso, tráfico, av, constitución, salir, llanta, camión, carga, altura, calle, degollado, volcar, vialidad, lento, cuadra, puente, av, venustiano, carranza",,"PRECAUCIÓN, EnEsteMomento, Monterrey, INFO7"
1162387198672437248,"empezar, hacer, valer, reglamento, tránsito, eje, central, abasto, viga, auto, estacionado, lugar, prohibido, hacer, cos, vial, día","UCS_GCDMX, C5_CDMX, Claudiashein",
1162453213108461568,"favor, enviar, unidad, tránsito, infracción, camión, amarillo, poco, 660dp4, violar, rt, estacionado, lugar, prohibido, disco, tránsito, vehículo, pesado, av, ángeles, av, sn, pablo, ffcc, col, nva, españa, azcapotzalco","OVIALCDMX, UCS_GCDMX, SSP_CDMX",68
1162469913770041344,"favor, enviar, unidad, tránsito, infracción, trailer, blanco, poco, 86ac2u, violar, rt, estacionado, lugar, prohibido, disco, tránsito, vehículo, pesado, av, ángeles, av, sn, pablo, ffcc, col, nva, españa, azcapotzalco","OVIALCDMX, UCS_GCDMX, SSP_CDMX",68
1162485099423604736,"reportar, pesado, tráfico, av, tláhuac, periféricos, preguntar, millón, dónde, autoridad, totalmente, pardo, ir, dos, hora, dar, solución","VigimoviCDMX, UCS_GCDMX, SSP_CDMX, Claudiashein",
1162936735665479681,"detonación, bosque, tlalpar, fuego, artificial, balazo, colonia, ampliación, miguel, hidalgo, sección",,
1162957792782749696,"precaución, colonia, bosques, dragón, gustavo, madero, reporte, incendio, ir, allá",,
1163062683295346691,"precaución, incendio, azcapotzalco, av, culturas, colonia, infovanit, rosario",,
1163124703952867332,"tomar, cuento, mil, cohete, hacer, estallar, iglesia, deazcapotzalco, contaminacion, ruido, humo, basura, momento, terminar, tradicion, afectar, incluir, animal, medio, ambiente",Aire_CDMX,
1163246848955551745,"favor, enviar, unidad, tránsito, infracción, trailer, blanco, poco, 166ap2, violar, rt, estacionado, lugar, prohibido, disco, tránsito, vehículo, pesado, av, ángeles, av, sn, pablo, ffcc, col, nva, españa, azcapotzalco","OVIALCDMX, UCS_GCDMX, SSP_CDMX",68
1163438109616418816,"favor, enviar, unidad, tránsito, infracción, trailer, blanco, poco, 493ev8, violar, rt, aparcado, lugar, prohibido, disco, tránsito, vehículo, pesado, av, ángeles, av, sn, pablo, ffcc, col, nva, españa, azcapotzalco","OVIALCDMX, UCS_GCDMX, SSP_CDMX",68
1163441355097595907,"favor, enviar, unidad, tránsito, infracción, trailer, blanco, poco, 493ev8, violar, rt, aparcado, lugar, prohibido, disco, tránsito, vehículo, pesado, av, ángeles, av, sn, pablo, ffcc, col, nva, españa, azcapotzalco","OVIALCDMX, UCS_GCDMX, SSP_CDMX",68
1163794498545016833,"buen, día, querer, reportar, tú, caravana, bicicleta, pista, venta-santa, fe, ademas, peligroso, hacer, tráfico","inakimanero, VILLALVAZO13",
1164011918769545216,"precaución, incendio, camino, santa, fe, calle, tlaxcaltecas, alvaro, obregon, paramédico, atender, dos, persona, lesionado",,
1164039608767791105,"hoy, av, colocar, valle, circular, microbús, suspension, roto, ir, echar, humo, ir, rozar, llanta, pasaje, operador, exponer, pasaje, reportar, imposible, cromático, entender, pésimo, vision, seguir, mismo, error","LaSEMOVI, andreslajous",
1164171610535821315,"registrar, movilización, servicios, emergencia, incendio, josé, aguilar, barraza, av, fuerte, loreto, col, ejército, agua, prieta, informo",Alc_Iztapalapa,Precaución
1164930838015819776,"favor, ajusten, tiempo, semáforo, lateral, av, granjas, call, azcapotzalco, villa, hacer, cambio, nuevo, semáforo, ajustar, tiempo, corto, generar, tráfico, excesivo, suceder, contaminación","CDMX_Semovi, 072AvialCDMX, MarioRdriguezC",
1165301032047562753,"querer, reportar, base, pirata, solo, quitar, espacio, entorpecer, tráfico","inveacdmx, AlcCuajimalpa, AdrianRubalcava",
1165970206977490945,"arena, utilizado, incendio, pipa, av, israel, casados, av, benito, juarez, formar, intersección, pequeño, duna, causar, retraso, tráfico, vehicular, tráfico, lento, precaución","garza_epigmenio, municipiodegpe, Cicmty",
1166012411754766336,"decena, auto, estacionado, lugar, prohibido, entorpecer, tránsito, provocar, tráfico, urgir, apoyo, frente, colegio, loma, vista, hermoso, loma, recuerdo, cuajimalpa","AdrianRubalcava, VPub_Cuajim, 072AvialCDMX, OVIALCDMX",
1166025698034823171,"último, minuto, bloqueo, esquina, eje, norte, cuitláhuac, camarones, zona, tráfico, zona, precaución, amigo",,"Azcapotzalco, CDMX"
1167051481780039680,"solicitar, quitar, policía, av, ferrocarril, hidalgo, eje, dos, norte, alcaldía, cuauhtemoc, provocar, transito, deriva, contaminación, vándalo, estudiar","SSP_CDMX, Claudiashein, lopezobrador_",
1167072766090272768,"vez, cerrar, tráfico, gloria, constituyent, serio, estúpido, tráfico, campo, militar, vuelta, rueda, entiendan, hacer, tráfico, contaminación, gasto, gasolina","C5_CDMX, SSP_CDMX, AlcaldiaAO",
1167448568644456448,"buen, día, querer, reportar, semáforo, averiado, cruce, calle, praga, avenida, chapultepec, colonia, juarez, alcaldía, cuauhtemoc, tránsito, complicado, zona, gracias, atención",C5_CDMX,
1167450616303640576,"favor, agilizar, calzada, tlalpan, tramo, metro, general, anaya, dirección, sur, base, camiones, zona, entorpecer, diario, tránsito, vehicular, deber, prohibir, hagan, base, camiones, zona","locatel_mx, UCS_GCDMX, OVIALCDMX",
1167539376768901122,"señora, alcaldesa, ojalá, poder, llevar, maquinaria, reencarpetamiento, reparar, distribuidor, vial, puente, concordia, ambos, dirección, hora, pico, tráfico, intenso, cuidado, planeta, generar, demasiado, contaminación","ClaraBrugadaM, Alc_Iztapalapa",
1167573520081014784,"18, 03, bolívar, presentar, tránsito, abundante, eje, sur, viaducto, miguel, alemán, circule, precaución, llover, zona",,
1167581956386611200,"18, 38, tránsito, abundante, presentar, av, cuauhtemoc, av, chapultepec, viaducto, miguel, alemán, circule, precaución, registrar, ligero, lluvia, zona",,
1167870014436700160,"duda, dónde, poder, reportar, semáforo, calle, 11, abril, esq, av, revolución, límite, alcaldía, miguel, hidalgo, dura, rojo, min, verde, menos, 20, segundo, tránsito, casi, detenido","LaSEMOVI, BJAlcaldia",
1167876494787366912,"cruce, calle, vicente, guerrero, miguel, hidalgo, colonia, guadalupe, moral, alcaldia, iztapalapa, urge, coloquen, top, zona, tránsito, peatonal, automovilístico, mercado, escuela, cerca, automovilista, hacer, alto, precaución, atender, gracias","Alc_Iztapalapa, ClaraBrugadaM",
1167883449387995139,"contaminacion, generar, creación, iza, humo, olor, metido, asi, afectación, via, respiratorio, segun, regla, pues, seguir, funcionar, ser, reponer, autoridad","PAOTmx, SEDEMA_CDMX, inveacdmx, Alc_Iztapalapa",
1167927126831464449,"favor, enviar, unidad, tránsito, infracción, camión, blanco, poco, 93aj57, violar, rt, aparcado, lugar, prohibido, disco, tránsito, vehículo, pesado, av, ángeles, av, sn, pablo, ffcc, col, nva, españa, azcapotzalco","OVIALCDMX, UCS_GCDMX, SSP_CDMX",
1167961450964561920,"vez, ocurrencia, cerrar, centro, tlalpan, tráfico, ocasionar, hacer, imposible, circular, zona, además, contaminación, provocar","AmerangelLorenz, patiaceves",
1168066079513382912,"fotocívica, aplicación, discrecional, ley, reglamento, tránsito, tan, solo, calzada, bomba, base, ilegal, permanente, microbús, ruta, 12, obstruir, tráfico, auto, doble, fila, vía, público, tomado, denunciar, solución",andreslajous,
1168232324607070209,"colonia, vivo, persona, habitualmente, quemar, mañana, temprano, olor, humo, invadir, lugar, cercano, deber, ser, crimen, medio, ambiente, proceder, cómo, dónde, deber, denunciar","SEDEMA_CDMX, AzcapotzalcoMx",azcapotzalco
1168508119950999560,"tráiler, estacionado, lugar, prohibido, causar, tráfico, av, alto, tensión, frente, bodega, carrera, alcaldía, alvaro, obregon, demasiado, carga, vehicular, gracias, apoyar",OVIALCDMX,
1168779648718856194,"servicio, emergencia, aproximar, laborar, incendio, casa, habitación, colonia, unidad, habitacional, vicente, guerrero",Alc_Iztapalapa,"Precaución, 911CDMX"
1169269946519556096,"favor, poder, mandar, alguien, sanchez, azcona, sola, decir, anal, am, camiones, casado, motor, prendido, humo, ruido, entrada","UCS_GCDMX, En_laDelValle, BlindarBJ, C5_CDMX",
1169570926104469509,"gracias, hacer, caso, petición, fluya, tráfico, seguir, camara, fotomulta, generar, tráfico, inseguridad, contaminación, hora, perdido, salir, xochimilco, cualquiera, hora, siempre, nunca, hacer, ayudar","OVIALCDMX, C5_CDMX, XochimilcoAl, SergioyLupita",
1169684627952418817,"recurrir, tráfico, horrible, señor, carril, dejar, circular, hacer, calle, pantitlan, frente, mercado, av, xochimilco, av, norte, auto, estacionado, frente, escuela, según, prohibido","UCS_GCDMX, LaSEMOVI",
1169738897531654144,"esquina, calzado, bomba, miramontes, coyoacán, camellón, patrulla, policía, comer, practicar, justo, frente, base, ilegal, impedir, libre, tránsito, invadir, cebra, peatonal","VigimoviCDMX, UCS_GCDMX",
1169958791368073216,"policía, tránsito, hacer, trabajo, mientras, transporte, ruta, 100, hacer, base, lugar, prohibido, av, morelos, barrio, san, pedro, xochimilco, hacer","UCS_GCDMX, VigimoviCDMX, XochimilcoAl",
1170739090498772992,"atención, patrulla, ecológico, número, 26, cilindro, calzada, águilas, avenida, carril, alcaldía, alvaro, obregon, ocasionar, tráfico, lugar, prohibido",,"SEDEMA_CDMX, Ovial, ClaudiaSheimbaun, C5_CDMX"
1170780179112898565,"lindo, promuevan, tradición, apoyar, evento, público, poder, ser, posible, llevar, hora, fuego, artificial, tiempo, festejo, iglesia, santa, maria, natividad","BJAlcaldia, GobCDMX, Claudiashein, STaboadaMx",
